listening_page,Site,ANNONCE_LINK,FROM_SITE,ID_CLIENT,ANNONCE_DATE,ACHAT_LOC,MAISON_APT,CATEGORIE,NEUF_IND,NOM,ADRESSE,CP,VILLE,QUARTIER,DEPARTEMENT,REGION,PROVINCE,ANNONCE_TEXT,ETAGE,NB_ETAGE,LATITUDE,LONGITUDE,M2_TOTALE,SURFACE_TERRAIN,NB_GARAGE,PHOTO,PIECE,PRIX,PRIX_M2,URL_PROMO,PAYS_AD,PRO_IND,SELLERTYPE,MINI_SITE_URL,MINI_SITE_ID,AGENCE_NOM,AGENCE_ADRESSE,AGENCE_VILLE,AGENCE_DEPARTEMENT,EMAIL,WEBSITE,AGENCE_TEL,AGENCE_TEL_2,AGENCE_TEL_3,AGENCE_TEL_4,AGENCE_FAX,AGENCE_CONTACT,PAYS_DEALER,FLUX,SITE_SOCIETE_URL,SITE_SOCIETE_ID,SITE_SOCIETE_NAME,AGENCE_RCS,SPIR_ID
http://www.inmuebles24.com/oficinas-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/oficinas-en-preventa-centro-jardines-del-pedregal-52073751.html,inmuebles24,52073751,2017-07-04,Venta,Desarrollo horizontal,"Desarrollo horizontal
											",,"Oficinas en Preventa / Centro Jardines del Pedregal, Distrito Federal - Inmuebles24","Boulevard Adolfo López Mateos 3332, Jardines del Pedregal, Alvaro Obregón",,Alvaro Obregón,Jardines del Pedregal,,,Distrito Federal,"
										OFICINAS EN PREVENTA. Obra gris. Precio por m2. ",,,19.323403900000000,-99.216729300000000,Entrega,Hasta 2 Baños,,http://img10.naventcdn.com/avisos/18/00/52/07/37/51/1200x1200/75549423.jpg,,"MN 66,000",,,,,,,,YAMA Desarrolladora Inmobiliaria ,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/oficina-en-venta-en-providencia-florencia-51656097.html,inmuebles24,51656097,2017-07-10,Venta,Oficina,"Oficina
											",,"Oficina en Venta en Providencia - Florencia, Jalisco - Inmuebles24","Florencia 3124, Providencia, Guadalajara",,Guadalajara,Providencia,,,Jalisco,"
										CASA ACONDICIONADA PARA OFICINA CON EXCELENTE UBICACIÓN, 8 ÁREAS PARA OFICINAS, RECEPCIÓN, BODEGA, PATIO, COCINA Y COCHERA 2 AUTOS
									",,,20.695381100000000,-103.388805999999990,408,246,,http://img10.naventcdn.com/avisos/18/00/51/65/60/97/1200x1200/48461428.jpg,,"MN 5,200,000",,,,,,,,SIERRA PROVIDENCIA,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/oficina-52572574.html,inmuebles24,52572574,2017-08-10,Venta,Oficina,"Oficina
											",,"Oficina, Nuevo León - Inmuebles24",,,Monterrey,Loma Larga,,,Nuevo León,"
										EXCELENTE OFICINA UBICADA EN PENTHOUSE DE TORRE CORPORATIVA, CUENTA CON 290 MTS CUADRADOS DE ÁREA, INCREÍBLES VISTAS PANORÁMICAS E INMEJORABLE UBICACIÓN A 2 MIN DEL MUNICIPIO DE SAN PEDRO. ENTREGA EN OBRA GRIS CON SERVICIOS A PUNTA. AMENIDADES: BUSINESS CENTER, SALAS DE JUNTAS, SALÓN POLIVALENTE. VIGILANCIA 24 HRS. CON 12 CAJONES DE ESTACIONAMIENTO EXCLUSIVOS. APROVECHE ULTIMA OPORTUNIDAD!. EasyBroker ID: EB-AP2876
									",,,,,290,290,,http://img10.naventcdn.com/avisos/18/00/52/57/25/74/1200x1200/69950583.jpg,,"MN 33,000",,,,,,,,IQUARTO Desarrollos,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/oficina-en-venta-col-chepevera-monterrey-n.-l.-52330140.html,inmuebles24,52330140,2017-07-28,Venta,Oficina,"Oficina
											",,"Oficina en Venta Col Chepevera, Monterrey N. L. $3,701,645, Nuevo León - Inmuebles24",,,Monterrey,Chepevera,,,Nuevo León,"
										",,,,,93,93,,http://img10.naventcdn.com/avisos/18/00/52/33/01/40/1200x1200/65405234.jpg,,"MN 3,701,645",,,,,,,,BR MONTERREY,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/venta-oficina-para-estrenar-en-nuevo-polanco-en-52646818.html,inmuebles24,52646818,2017-07-10,Venta,Oficina,"Oficina
											",,"Venta Oficina Para Estrenar en Nuevo Polanco en Edificio Aaa, Distrito Federal - Inmuebles24",,,Miguel Hidalgo,Anahuac,,,Distrito Federal,"
										",,,,,843,843,,http://img10.naventcdn.com/avisos/18/00/52/64/68/18/1200x1200/71316180.jpg,,"MN 62,535,000",,,,,,,,Cattori  Inmobiliaria,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/edificio-en-venta-con-precio-de-remate-zona-lindavista-53064453.html,inmuebles24,53064453,2017-07-19,Venta,Oficina,"Oficina
											",,"Edificio en Venta con Precio de Remate Zona Lindavista, Distrito Federal - Inmuebles24","manta, San Bartolo Atepehuacan, Gustavo A. Madero",,Gustavo A. Madero,San Bartolo Atepehuacan,,,Distrito Federal,"
										¡¡¡ EXCELENTE OPORTUNIDAD PARA INVERTIR!! Se vende edificio a precio de remate ( no es remate bancario) su precio NORMA VALOR AVALUÓ $7,700,000.00 aprovecha la gran OPORTUNIDAD por un precio de $5,400,000.00 mas impuestos , consta con una superficie de 429 m2 distribuidos en planta baja y 2 pisos . ",,,19.491130800000000,-99.135094999999980,141,429,,http://img10.naventcdn.com/avisos/18/00/53/06/44/53/1200x1200/78332348.jpg,,"MN 5,400,000",,,,,,,,ArqKasa Inmuebles ,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/oficinas-alto-esmeralda-preciosa-vista-piso-2-53210140.html,inmuebles24,53210140,2017-08-04,Venta,Oficina,"Oficina
											",,"Oficinas Alto Esmeralda Preciosa Vista Piso 2, Edo. de México - Inmuebles24",,,Atizapán de Zaragoza,Bosque Esmeralda,,,Edo. de México,"
										Oficinas junto a Cima Esmeralda ",,,,,"75,000","76,500",,http://img10.naventcdn.com/avisos/18/00/53/21/01/40/1200x1200/80041465.jpg,,"MN 76,000",,,,,,,,mglezal@hotmail.com,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/espectaculares-oficinas-puerta-de-hierro-andares-52172337.html,inmuebles24,52172337,2017-08-07,Venta,Oficina,"Oficina
											",,"Espectaculares Oficinas Puerta de Hierro Andares Previa Cita Excelentes Precios, Jalisco - Inmuebles24","AVENIDA PATRIA 1891, Puerta de Hierro, Zapopan",,Zapopan,Puerta de Hierro,,,Jalisco,"
										ESPECTACULARES OFICINAS EN LA ZONA COSMOPOLITA DE GUADALAJARA, JALISCO. TENEMOS OFICINAS DESDE 122 M2 PRECIO ESPECIAL PARA PISOS COMPLETOS COMO ESTE QUE ANUNCIO. SOLO SE VENDERÁN 5 PISOS DE OFICINA. ASÍ QUE APÚRATE A GANARLOS Y TENER LA MEJOR INVERSIÓN EN LA CIUDAD. SE DESTAPO HOY A LA VENTA Y YA EMPEZARON LOS APARTADOS!! ENTREGA DICIEMBRE 2017.
									",,,20.707895100000000,-103.410828700000020,467,467,,http://img10.naventcdn.com/avisos/18/00/52/17/23/37/1200x1200/57864986.jpg,,"MN 18,739,081",,,,,,,,IVAN MARTINEZ,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/rento-oficina-esteban-y-25-pte-1000850.html,inmuebles24,1000850,2017-08-07,Alquiler / Venta,Oficina,"Oficina
											",,"Rento Oficina Esteban y 25 Pte, Provincia de Puebla - Inmuebles24","Esteban de antuñano n. 2308  col. ampliacion reforma sur, Ampliacion Reforma, Puebla",,Puebla,Ampliacion Reforma,,,Puebla,"
										RENTO DESPACHO OFICINA EN PUEBLA $3900 EL ESPACIO CUENTA ADICIONAL CON SALA DE ESPERA COMPARTIDA,BAÑOS,HOMBRES Y BAÑOS MUJERES. ",,,19.052847800000000,-98.237973099999970,m²,"
												",,http://img10.naventcdn.com/avisos/18/00/01/00/08/50/1200x1200/78177578.jpg,,"MN 3,900",,,,,,,,FRANCISCO JAVIER ALVAREZ DE LA ROSA,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/oficinas-en-venta-col.-del-valle-en-san-pedro-52932557.html,inmuebles24,52932557,2017-06-19,Venta,Oficina,"Oficina
											",,"Oficinas en Venta Col. del Valle en San Pedro, Nuevo León - Inmuebles24","VALLE, Del Valle, San Pedro Garza García",,San Pedro Garza García,Del Valle,,,Nuevo León,"
										VENTA DE MUY AMPLIAS OFICINAS ,950 M2 CON VISTAS PANORAMICAS 365o, 43 ELEVADORES, LLAVE EN MANO, TERRAZA PANORAMICA PARA SUS EVENTOS, SE RENTA EL TIEMPO QUE NECESITEN. ",,,25.653083000000000,-100.361336999999990, Superficie de terreno,Mantenimiento,,http://img10.naventcdn.com/avisos/18/00/52/93/25/57/1200x1200/75664241.jpg,,"MN 75,000",,,,,,,,BAMAGGI BIENES RAICES,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/oficinas-en-renta-lomas-de-chapultepec-palmas-52997798.html,inmuebles24,52997798,2017-07-04,Alquiler / Venta,Oficina,"Oficina
											",,"Oficinas en Renta Lomas de Chapultepec - Palmas, Distrito Federal - Inmuebles24","PASEO DE LAS PALMAS, Lomas de Chapultepec, Miguel Hidalgo",,Miguel Hidalgo,Lomas de Chapultepec,,,Distrito Federal,"
										Casa con uso de suelo para oficinas ubicada en esquina, de estilo clásico con amplio jardín en perfecto estado de conservación, enrejado perimetral de acero forjado al igual que la puerta de acceso principal. Estacionamiento con portón eléctrico para 8 vehículos. Amplio lobby a doble altura con ventanales, varios privados en planta baja con baños para hombres y mujeres, almacén, cocina y comedor para empleados. En planta alta varias oficinas, sala de juntas, baños en privados y baños generales. Buenos acabados en todas las áreas de la casa tanto en pisos, muros, carpintería, etc. Construcción anexa intercomunicada con la casa principal con varios privados, baños y almacén. Instalación eléctrica funcionando.
									",,,19.428544802464080,-99.216679744921860,m²,"
												",,http://img10.naventcdn.com/avisos/18/00/52/99/77/98/1200x1200/76779564.jpg,,"U$D 10,000,000",,,,,,,,LINEA RECTA BIENES RAICES,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/oficinas-en-preventa-centro-alpes-52060426.html,inmuebles24,52060426,2017-07-04,Venta,Desarrollo horizontal,"Desarrollo horizontal
											",,"Oficinas en Preventa / Centro Alpes, Distrito Federal - Inmuebles24","Periférico Sur 2165, Los Alpes, Alvaro Obregón",,Alvaro Obregón,Los Alpes,,,Distrito Federal,"
										OFICINAS EN PREVENTA. Obra gris. Precio por m2. ",,,19.357001090768453,-99.198519604138200,82,82,,http://img10.naventcdn.com/avisos/18/00/52/06/04/26/1200x1200/59471699.jpg,,"MN 60,000",,,,,,,,YAMA Desarrolladora Inmobiliaria ,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/oficinas-en-preventa-centro-insurgentes-reforma-51691455.html,inmuebles24,51691455,2017-07-04,Venta,Desarrollo vertical,"Desarrollo vertical
											",,"Oficinas en Preventa / Centro Insurgentes Reforma, Distrito Federal - Inmuebles24","Insurgentes Sur 64, Juárez, Cuauhtémoc",,Cuauhtémoc,Juárez,,,Distrito Federal,"
										OFICINAS EN PREVENTA. Obra gris. Precio por m2. ",,,19.427535994106652,-99.160985080426030,76,76,,http://img10.naventcdn.com/avisos/18/00/51/69/14/55/1200x1200/59470941.jpg,,"MN 66,000",,,,,,,,YAMA Desarrolladora Inmobiliaria ,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/neo-nueva-experiencia-en-oficinas-52924213.html,inmuebles24,52924213,2017-06-20,Venta,Desarrollo vertical,"Desarrollo vertical
											",,"Neo Nueva Experiencia en Oficinas, Distrito Federal - Inmuebles24","Boulevard Adolfo Lopez Mateos 1817, Merced Gómez, Alvaro Obregón",,Alvaro Obregón,Merced Gómez,,,Distrito Federal,"
										Edificio de 14 pisos de oficinas en preventa, con lo último en arquitectura urbana, estacionamiento robotizado y una ubicación inmejorable. Contáctanos!!! ",,,19.365378900000000,-99.191153999999980,m²,45,,http://img10.naventcdn.com/avisos/18/00/52/92/42/13/1200x1200/78767961.jpg,,"MN 50,000",,,,,,,,VIDARQ,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/vinkel-office-park-52073331.html,inmuebles24,52073331,2017-06-12,Venta,Desarrollo vertical,"Desarrollo vertical
											",,"Vinkel Office Park, Nuevo León - Inmuebles24","Avenida Lázaro Cárdenas 506, Antigua, Monterrey",,Monterrey,Antigua,,,Nuevo León,"
										VINKEL es un proyecto con arquitectura única, creación de Vidal Arquitectos y desarrollada por Baluk, empresa con 15 años de experiencia en el ramo inmobiliario. ",,,25.634440000000000,-100.305842699999970,m²,47,,http://img10.naventcdn.com/avisos/18/00/52/07/33/31/1200x1200/55334767.jpg,,"MN 2,490,000",,,,,,,,BEM,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/oficinas-en-venta-excelente-ubicacion-colonia-del-53225588.html,inmuebles24,53225588,2017-08-08,Venta,Oficina,"Oficina
											",,"Oficinas en Venta, Excelente Ubicación, Colonia del Valle Norte, Distrito Federal - Inmuebles24","MAGDALENA, Del Valle Norte, Benito Juárez",,Benito Juárez,Del Valle Norte,,,Distrito Federal,"
										OFICINAS EN VENTA ",,,19.392105800000000,-99.171800500000020, Superficie de terreno,Mantenimiento,,http://img10.naventcdn.com/avisos/18/00/53/22/55/88/1200x1200/80241535.jpg,,"MN 8,100,000",,,,,,,,Todo en Bienes Raices,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/oficinas-en-venta-en-polanco-y-alrededores-52251258.html,inmuebles24,52251258,2017-07-24,Venta,Oficina,"Oficina
											",,"Oficinas en Venta en Polanco y Alrededores, Distrito Federal - Inmuebles24",,,Miguel Hidalgo,Granada,,,Distrito Federal,"
										Oficinas nueves en venta En Lago Alberto espacios desde 200 a 800 m2, ",,,,, Superficie de terreno,Mantenimiento,,http://img10.naventcdn.com/avisos/18/00/52/25/12/58/1200x1200/60901577.jpg,,"U$D 3,040,000",,,,,,,,Tu Tierra Bienes Raices,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/oficinas-en-venta-lomas-de-chapultepec.-53032766.html,inmuebles24,53032766,2017-07-12,Venta,Oficina,"Oficina
											",,"Oficinas en Venta, Lomas de Chapultepec. Distrito Federal - Inmuebles24","Av. Tecamachalco, Lomas de Chapultepec, Miguel Hidalgo",,Miguel Hidalgo,Lomas de Chapultepec,,,Distrito Federal,"
										Dos excelentes pisos de oficinas con un total de 216 m2 de superficie y con uso de suelo de oficinas en Lomas de Chapultepec. Súper ubicados, a una cuadra del periférico y dos de Palmas. Se venden el tercer y cuarto piso (PH) comunicados con escalera en el interior, este último con doble altura, tapanco. Cuentan con elevador que abre directamente al interior de cada piso, cubículos, vestíbulo, recibidor, despachos, sala de juntas, pasillo distribuidor y cada uno con dos baños, uno exterior (área común) y el otro en el interior. En el piso 4 hay también baño con regadera eléctrica funcional y cocineta. Entre ambos tienen 3 lugares de estacionamiento. Cada uno con 108 m2 de superficie. El edificio cuenta con recepción. De cuota de mantenimiento son $3,500.00 pesos mensuales por piso.
									",,,19.433296200000000,-99.210755699999990, Superficie de terreno,Mantenimiento,,http://img10.naventcdn.com/avisos/18/00/53/03/27/66/1200x1200/77814107.jpg,,"MN 13,000,000",,,,,,,,STARQS Inmobiliaria,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/renta-venta-oficinas-sodzil-norte-52235135.html,inmuebles24,52235135,2017-07-03,Alquiler / Venta,Oficina,"Oficina
											",,"Renta / Venta Oficinas Sodzil Norte, Yucatán - Inmuebles24","Sodzil Norte, Hacienda Dzodzil, Mérida",,Mérida,Hacienda Dzodzil,,,Yucatán,"
										Oficinas AAA ubicadas en moderno edificio con excelente ubicación en periférico Norte. edificio de 6 niveles y penthouse, con recepción, 3 elevadores, baños en cada piso, sala de juntas a disposición de todo el edificio. 100 m2 ocupables, con todos los servicios. Mantenimiento $30m2
									",,,21.043666500000000,-89.621854100000010,100,"
												",,http://img10.naventcdn.com/avisos/18/00/52/23/51/35/1200x1200/60321310.jpg,,"MN 24,000",,,,,,,,LAND REAL ESTATE,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/oficinas-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/espaciosas-oficinas-al-norte-de-merida-con-52711740.html,inmuebles24,52711740,2017-07-03,Alquiler / Venta,Oficina,"Oficina
											",,"Espaciosas Oficinas Al Norte de Mérida, con Estacionamiento, Cerrado. Yucatán - Inmuebles24","calle, Chuburna de Hidalgo, Mérida",,Mérida,Chuburna de Hidalgo,,,Yucatán,"
										Oficinas en chuburna con ubicación estratégica. ",,,21.003864300000000,-89.627911999999980,m²,"
												",,http://img10.naventcdn.com/avisos/18/00/52/71/17/40/1200x1200/72312562.jpg,,"MN 2,600,000",,,,,,,,Identidad inmobiliaria,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/nave-industrial-o-bodega-galpon-o-bodegas-comerciales-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/plaza-abastos-52737943.html,inmuebles24,52737943,2017-07-12,Alquiler,Desarrollo horizontal,"Desarrollo horizontal
											",,"Plaza Abastos, Nuevo León - Inmuebles24","AV. Benito Juárez 12001, Santa Cruz, Guadalupe",,Guadalupe,Santa Cruz,,,Nuevo León,"
										Plaza Abastos es la evolución de la comercialización tradicional, por su innovador concepto que combina el primer Macro Mercado Moderno con un Centro Comercial bajo un mismo techo. ",,,25.666435651542486,-100.166689666162140,m²,18,,http://img10.naventcdn.com/avisos/18/00/52/73/79/43/1200x1200/74194541.jpg,,,,,,,,,,CIEN Grupo Inmobiliario,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/terrenos-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/lotes-en-lomas-de-angelopolis-52282119.html,inmuebles24,52282119,2017-08-09,Venta,Desarrollo Horizontal/Vertical,"Desarrollo Horizontal/Vertical
											",,"Lotes en Lomas de Angelópolis, Provincia de Puebla - Inmuebles24",,,Ocoyucan,Pueblo Santa Clara Ocoyucan,,,Puebla,"
										Contamos con lotes en una comunidad planeada única en la ciudad de Puebla. Tu familia contará con áreas verdes, zonas comerciales, canchas deportivas, juegos infantiles, lagos, ciclopistas, excelente ubicación y muchas cosas más. ",,,,,m²,128,,http://img10.naventcdn.com/avisos/18/00/52/28/21/19/1200x1200/62425608.jpg,,"MN 5,000",,,,,,,,Grupo Proyecta,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/nave-industrial-o-bodega-galpon-o-bodegas-comerciales-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/venta-de-bodega-industrial-granjas-mexico-52402421.html,inmuebles24,52402421,2017-07-28,Venta,Bodega comercial,"Bodega comercial
											",,"Venta de Bodega Industrial, Granjas México, Distrito Federal - Inmuebles24",,,Iztacalco,Granjas México,,,Distrito Federal,"
										Excelente Bodega con uso industrial, en excelentes condiciones,se puede construir hasta 9418m2. Cuenta con área de proceso, bodega de materia prima, bodega de producto terminado, patio de maniobras, estacionamiento para 6 autos, oficinas administrativas, baños para oficinas y empleados, todo en excelentes condiciones, cerca de vías publicas  principales: Churubusco, Viaducto, muy cerca del Aeropuerto Internacional de la Ciudad de México. Costrucción de 4,577 m2, terreno de 3978 m2 (datos de predial). Excelente para inversionistas.  Frente 54m, fondo 80m. Comparto el 1.5%. EasyBroker ID: EB-AN7650
									",,,19.399029500000000,-99.111177900000000,"4,577","3,978",,http://img10.naventcdn.com/avisos/18/00/52/40/24/21/1200x1200/66732394.jpg,,"MN 75,000,000",,,,,,,,DICA BIENES RAÍCES,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/nave-industrial-o-bodega-galpon-o-bodegas-comerciales-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/bodega-en-venta-calzada-belen-53016399.html,inmuebles24,53016399,2017-07-09,Venta,Bodega comercial,"Bodega comercial
											",,"Bodega en Venta Calzada Belen, Provincia de Querétaro - Inmuebles24","Calzada Belen 250-258, Jardines de Villas de Santiago, Querétaro",,Querétaro,Jardines de Villas de Santiago,,,Querétaro,"
										Se vende bodega para inversionista ubicada en la zona mas comercial de Calzada Belén, con una superficie de 1000m2, actualmente rentada. ",,,20.647026100000000,-100.394471300000020,"1,000","1,000",,http://img10.naventcdn.com/avisos/18/00/53/01/63/99/1200x1200/77237285.jpg,,"MN 6,500,000",,,,,,,,UBICANDO ESPACIOS,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/nave-industrial-o-bodega-galpon-o-bodegas-comerciales-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/nave-industrial-los-mochis-sin.-52682397.html,inmuebles24,52682397,2017-07-03,Venta,Nave industrial,"Nave industrial
											",,"Nave Industrial / Los Mochis, Sin. Provincia de Sinaloa - Inmuebles24","KM, Zona Industrial, Ahome",,Ahome,Zona Industrial,,,Sinaloa,"
										Excelente nave industrial ubicado Km 1616 sobre la Carretera Inter México Nogales, Colonia Zona Industrial, Municipio Ahome, Estado Sinaloa (a 10 min de Los Mochis)
									",,,25.769474900000000,-108.991296199999970,"2,331","15,753",,http://img10.naventcdn.com/avisos/18/00/52/68/23/97/1200x1200/71877148.jpg,,"MN 26,670,000",,,,,,,,EDUARDO,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/nave-industrial-o-bodega-galpon-o-bodegas-comerciales-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/bodega-en-renta-nave-industrial-en-toluca-isidro-50533071.html,inmuebles24,50533071,2017-08-07,Alquiler / Venta,Bodega comercial,"Bodega comercial
											",,"Bodega en Renta, Nave Industrial en Toluca Isidro Fabela, Edo. de México - Inmuebles24","AVE. ISIDRO FABELA 1578 SANTA CRUZ AZCAPOTZALTONGO PARQUE IND. TOLUCA EDO. D EMEXICO, Isidro Fabela, Toluca",,Toluca,Isidro Fabela,,,Edo. de México,"
										NAVE INDUSTRIAL CON USO DE SUELO INDUSTRIAL Y COMERCIAL 9535.89 M2, SERVICIOS AGUA, LUZ, CISTERNA DRENAJE, CASETA DE VIGILANCIA, OFICINAS: 2 NIVELES: RECEPCIÓN AREA DE TRABAJO, OFICINAS PRIVADAS Y UN BAÑOS, COMEDOR COCINA, SALA DE CAPACITACIÓN.
									",,,19.271185700000000,-99.641841500000000,m²,"
												",,http://img10.naventcdn.com/avisos/18/00/50/53/30/71/1200x1200/50138470.jpg,,"MN 31,000,000",,,,,,,,VENTAS MERO,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/departamento-en-venta-en-calle-xola-col-del-valle-52661638.html,inmuebles24,52661638,2017-08-03,Venta,Departamento,"Departamento
											",,"Departamento en Venta en Calle Xola Col del Valle, Distrito Federal - Inmuebles24","XOLA, Del Valle Centro, Benito Juárez",,Benito Juárez,Del Valle Centro,,,Distrito Federal,"
										Departamento en Venta en Excelentes Condiciones Cuenta con 148 m2, 3 Recamaras, 2 Baños y 2 Estacionamientos
									",,,19.396363300000000,-99.161803299999970,148,148,,http://img10.naventcdn.com/avisos/18/00/52/66/16/38/1200x1200/71520856.jpg,,"MN 4,150,000",,,,,,,,Coldwell Banker Invest (Asociada con ID 15246)7,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/!ultimo-departamento-sur-ciudad-picacho-ajusco-a-10-53207992.html,inmuebles24,53207992,2017-08-03,Venta,Departamento,"Departamento
											",,"!ultimo¡Departamento Sur Ciudad Picacho Ajusco a 10 Min de Six Flags, Distrito Federal - Inmuebles24","prolongacion encinos 136, Miguel Hidalgo, Tlalpan",,Tlalpan,Miguel Hidalgo,,,Distrito Federal,"
										Encinos 136, 2 recamaras con closet, (opción a 3) , 2 baños completos, estancia, comedor, estudio, Cocina integral, área de servicio,áreas verdes, 2 lugares de estacionamiento Precio $1,690,000.00 pesos. Seguridad 24/7, porton eléctrico, cisterna, a 5 min. de Six Flags. A unos metros del Hospital General Ajusco Medio.
									",,,19.270688300000000,-99.210920399999960,72,72,,http://img10.naventcdn.com/avisos/18/00/53/20/79/92/1200x1200/80009333.jpg,,"MN 1,765,000",,,,,,,,DANIEL PEREZ,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/departamento-san-miguel-chapultepec-cercano-a-53097680.html,inmuebles24,53097680,2017-07-27,Venta,Departamento,"Departamento
											",,"Departamento, San Miguel Chapultepec, Cercano a Condesa y Polanco, Distrito Federal - Inmuebles24","Gob. Jose Moran 102 , col San Miguel Chapultepec, San Miguel Chapultepec, Miguel Hidalgo",,Miguel Hidalgo,San Miguel Chapultepec,,,Distrito Federal,"
										Departamento 201 a estrenar. Amplio e iluminado con vista al exterior en un condominio de solo 7 departamentos en total . con balcón y barandal de vidrio templado, 118 m2 , cocina equipada con acabados de lujo, 2 recamaras con closet, 2 baños completos incluye los canceles, todos los muros son sólidos, ¡¡MANTENIMIENTO INCLUIDO POR 1 AÑO SIN COSTO ADICIONAL¡¡ < < ; 2 cajones de estacionamiento con servicio de valet parking, área de guarda de bicicletas, elevador, circuito cerrado con vigilante las 24 hrs, roof garden común con asadores y medio baño.
									",,,19.409201000000000,-99.188707900000000,118,118,,http://img10.naventcdn.com/avisos/18/00/53/09/76/80/1200x1200/78966519.jpg,,"MN 5,423,000",,,,,,,,BELEN ZAMBRANO,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/espectacular-pre-venta-de-departamentos-en-fairway-52090122.html,inmuebles24,52090122,2017-07-10,Venta,Departamento,"Departamento
											",,"Espectacular Pre - Venta de Departamentos en Fairway 9, Bosque Real, Edo. de México - Inmuebles24",,,Huixquilucan,Bosque Real,,,Edo. de México,"
										",,,,,580,580,,http://img10.naventcdn.com/avisos/18/00/52/09/01/22/1200x1200/62921352.jpg,,"U$D 1,262,111",,,,,,,,Grupo Bosques Bienes Raíces,,,,,,,,,,,,,,,,,,
