listing_page,Site,ANNONCE_LINK,FROM_SITE,ID_CLIENT,ANNONCE_DATE,ACHAT_LOC,MAISON_APT,CATEGORIE,NEUF_IND,NOM,ADRESSE,CP,VILLE,QUARTIER,DEPARTEMENT,REGION,PROVINCE,ANNONCE_TEXT,ETAGE,NB_ETAGE,LATITUDE,LONGITUDE,M2_TOTALE,SURFACE_TERRAIN,NB_GARAGE,PHOTO,PIECE,PRIX,PRIX_M2,URL_PROMO,PAYS_AD,PRO_IND,SELLERTYPE,MINI_SITE_URL,MINI_SITE_ID,AGENCE_NOM,AGENCE_ADRESSE,AGENCE_VILLE,AGENCE_DEPARTEMENT,EMAIL,WEBSITE,AGENCE_TEL,AGENCE_TEL_2,AGENCE_TEL_3,AGENCE_TEL_4,AGENCE_FAX,AGENCE_CONTACT,PAYS_DEALER,FLUX,SITE_SOCIETE_URL,SITE_SOCIETE_ID,SITE_SOCIETE_NAME,AGENCE_RCS,SPIR_ID
http://www.inmuebles24.com/departamentos-en-venta-pagina-9.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/inversion-que-no-te-puedes-perder!-53257422.html,inmuebles24,53257422,2017-08-14,Venta,Departamento,"Departamento
											",,"Inversión Que No Te Puedes Perder!, Distrito Federal - Inmuebles24","Marisma 77, Ampliación Alpes, Alvaro Obregón",,Alvaro Obregón,Ampliación Alpes,,,Distrito Federal,"
										Edificio Completo en Venta!! 6 Departamentos en 3 Niveles + 2 Roof Garden Privados + 6 Lugares de Estacionamientos + 6 Bodegas + Jardín con Asadero!! ",,,19.355447900000000,-99.211802999999970,275,520,,,,"MN 18,500,000",,,,,,, 25MERC,Inmuebles Alexander,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta-pagina-9.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/departamento-inmejorable-ubicacion-polanco-53423138.html,inmuebles24,53423138,2017-09-20,Venta,Departamento,"Departamento
											",,"Departamento Inmejorable Ubicacion Polanco, Distrito Federal - Inmuebles24","Emerson , Polanco, Miguel Hidalgo",,Miguel Hidalgo,Polanco,,,Distrito Federal,"
										Departamento para remodelar ubicado en el corazón de Polanco, a una cuadra de Masaryk. En edificio de pocos departamentos y muy buen estado de mantenimiento y conservación, espacioso, lleno de luz, buenos espacios, cocina con despensa y área para desayunador, tres recámaras, dos baños completos, lavandería, cuarto de servicio con baño. Dos closets para blancos. Con terraza a lo largo de todo el departamento. Un lugar de estacionamiento. Portero 24 horas.
									",,,19.433673400000000,-99.189036900000020,240,240,,,,"MN 12,000,000",,,,,,, 25SJ18,Coldwell Banker Mobika Premium (id facturación Mobika),,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta-pagina-9.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/departamentos-en-playa-zulim-52534441.html,inmuebles24,52534441,2017-09-22,Venta,Departamento,"Departamento
											",,"Departamentos en Playa /zulim, Provincia de Quintana Roo - Inmuebles24",,,Solidaridad,Aviación,,,Quintana Roo,"
										Exclusivos departamentos de 2 recamaras , Totalmente amueblados y amenidades disponibles para hacer de su estadia o residencia definitiva una experiencia de vida muy cercana al caribe precios desde USD 156.750 ENTREGA DICIEMBRE 2018 , FACILIDADES DE PAGO. INVERSION Y PLUSVALIA GARANTIZADA
									",,,,,77,77,,,,"U$D 110,000",,,,,,, 24PLI1,PROVISA,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta-pagina-9.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/departamento-con-gran-jardin-por-juan-palomar-y-arias-53222015.html,inmuebles24,53222015,2017-09-10,Venta,Departamento,"Departamento
											",,"Departamento con Gran Jardin por Juan Palomar y Arias, Jalisco - Inmuebles24","av. universidad, zapopan , Virreyes Residencial, Zapopan",,Zapopan,Virreyes Residencial,,,Jalisco,"
										En la Torre del Fraccionamiento Puerta las Lomas con amenidades privadas como estacionamiento subterráneo, gimnasio, sala de esparcimiento, alberca climatizada y terraza en el Roof con Increíble Vista Panorámica a la cañada natural interna y Zona Andares. ",,,20.703315800000000,-103.420899900000000,474,228,,,,"MN 9,608,853",,,,,,, 25L5H5,FABIOLA GUERRERO,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta-pagina-9.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/pent-house-de-2-plantas-150-m2-mas-roof-garden-de-68-52686444.html,inmuebles24,52686444,2017-09-23,Venta,Departamento,"Departamento
											",,"Pent - House de 2 Plantas 150 m² Más Roof Garden de 68 m² 9,800,000 (A Tratar), Distrito Federal - Inmuebles24","Alabama, Napoles, Benito Juárez",,Benito Juárez,Napoles,,,Distrito Federal,"
										Exclusivo Desarrollo ubicado en la calle de Alabama, Col. Nápoles, distribuido en cinco torres de Planta Baja más cinco niveles. ",,,19.390180700000000,-99.177472599999990,218,150,,,,"MN 9,800,000",,,,,,, A-PH-3 ALAB,RAFAEL SANTAMARINA,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta-pagina-9.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/acapulco-diamante:-departamento-cerca-de-playa-y-vista-50422234.html,inmuebles24,50422234,2017-09-13,Venta,Departamento,"Departamento
											",,"Acapulco Diamante: Departamento Cerca de Playa y Vista Al Campo de Golf, Provincia de Guerrero - Inmuebles24",,,Acapulco de Juárez,,,,Guerrero,"
										Excelente departamento, cerca de playa y vista al campo de Golf, 117.00 m2, 2 recamaras, 2 baños, terraza, sala, comedor, cocina, cuarto de servicio con baño, área de lavado, 1 cajón de estacionamiento. ",,,16.775017940900000,-99.790488671300000,2 Recámaras,,,,,"MN 2,950,000",,,,,,, 118876s,Selecto Bienes Raíces,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta-pagina-9.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/departamento-s.-m.-26-53411269.html,inmuebles24,53411269,2017-09-25,Venta,Departamento,"Departamento
											",,"Departamento S. m. 26, Provincia de Quintana Roo - Inmuebles24","Colonia Supermanzana 29, Supermanzana 29, Cancún",,Cancún,Supermanzana 29,,,Quintana Roo,"
										",,,21.160280620000000,-86.834735870000000,Antigüedad: 15 años,,,,,"MN 725,000",,,,,,, DR101120240,A.B.R. CANCUN SA DE CV,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta-pagina-9.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/departamento-en-venta-en-magdalena-mixiuhca-53341976.html,inmuebles24,53341976,2017-09-01,Venta,Departamento,"Departamento
											",,"Departamento en Venta en Magdalena Mixiuhca, Venustiano Carranza, Distrito Federal, Distrito Federal - Inmuebles24",,,Venustiano Carranza,Magdalena Mixiuhca,,,Distrito Federal,"
										Departamento en Venta. Colonia Magdalena Mixhuca, 36 m2 en Planta Baja. Consta de SalaComedor, Cocina, 1 recamara con closet, 1 baño completo, Pisos de linoleum, Jaula de Tendido, Excelente ubicación, Av. Principales, Francisco del paso y Troncoso, Viaducto y Eje 3 Morelos. a unos pasos del Metro Mixhuca. Cerca de Bancos, Hospitales, Escuelas. Sin Estacionamiento ",,,,,36,36,,,,"MN 590,000",,,,,,, 1310-274,Alfa Inmobiliaria Laandfer,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta-pagina-9.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/pre-venta.-hermoso-desarrollo-con-enormes-terrazas-y-53066542.html,inmuebles24,53066542,2017-08-23,Venta,Departamento,"Departamento
											",,"Pre Venta. Hermoso Desarrollo con Enormes Terrazas y Vista Al Campo de Golf, Edo. de México - Inmuebles24","Av club de golf, Lomas Country Club, Huixquilucan",,Huixquilucan,Lomas Country Club,,,Edo. de México,"
										PRE VENTA. EL MÁS HERMOSO Y LUJOSO DESARROLLO CON ENORMES TERRAZAS EN LOS DEPARTAMENTOS. Lo tiene todo, deptos con 3 recámaras con vestidor y baño, cuarto de TV, ENORMES TERRAZAS, COCINA Y AREA DE SERVICIO, BODEGA, 3 estacionamientos. PRE VENTA, ENTREGA JUNIO 2019. Precios a partir de 16,000,000
									",,,19.405001212457815,-99.289378684716780,360,360,,,,"MN 16,000,000",,,,,,, 25FCOM,SUSANA VILLALON,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta-pagina-9.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/gran-coral-departamentos-nick-price-52427138.html,inmuebles24,52427138,2017-09-08,Venta,Departamento,"Departamento
											",,"Gran Coral Departamentos Nick Price, Provincia de Quintana Roo - Inmuebles24",,,Playa del Carmen,,,,Quintana Roo,"
										",,,,,125,125,,,,"U$D 325,000",,,,,,, DR132360174,Luxury Cancun and Rivera MP,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta-pagina-9.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/departamento-en-venta-en-arcos-de-belen-$1-250-000.00-53194702.html,inmuebles24,53194702,2017-09-22,Venta,Departamento,"Departamento
											",,"Departamento en Venta en Arcos de Belén $1,250,000pesos, Distrito Federal - Inmuebles24","Arcos de Belén 37, Centro, Cuauhtémoc",,Cuauhtémoc,Centro ,,,Distrito Federal,"
										Departamento en venta en la colonia Centro de recuperación bancaria, 69 m2 de construcción, 2 recámaras, 1 baño, sala, comedor, cocina, área de lavado, 1 estacionamiento, 33 años de antigüedad. Av. Arcos de Belén 37, Entre Luis Moya y Buen Tono, Colonia Centro, deleg. Cuauhtémoc, C.P. ",,,19.427245800000000,-99.144954300000000,69,69,,,,"MN 1,250,000",,,,,,, 25K56M,Recuperación Bancaria,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta-pagina-9.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/venta-departamento-napoles-52874116.html,inmuebles24,52874116,2017-09-22,Venta,Departamento,"Departamento
											",,"Venta Departamento Nápoles, Distrito Federal - Inmuebles24","ALABAMA , Napoles, Benito Juárez",,Benito Juárez,Napoles,,,Distrito Federal,"
										ESTRENA HERMOSO DEPARTAMENTO CERCANO A PRINCIPALES VIALIDADES, ESCUELAS, PARQUES, RESTAURANTES, SUPERMERCADOS, HOSPITALES Y BANCOS; ",,,19.391028800000000,-99.174992400000010,122,119,,,,"MN 6,750,000",,,,,,, 25890G,B. Raíces Inmobiliaria S.C.,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta-pagina-9.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/departamento-en-venta-en-polanco-52441335.html,inmuebles24,52441335,2017-09-12,Venta,Departamento,"Departamento
											",,"Departamento en Venta en Polanco, Distrito Federal - Inmuebles24",,,Miguel Hidalgo,Polanco,,,Distrito Federal,"
										Exclusivo departamento de 317m2,  ubicado en una de las calles mas tranquilas en la zona de Polanco.  Edificio del arquitecto Salomón Helfon.  Cada departamento tiene entrada directa del elevador.   Hermosa distribución y amplias áreas, con techos altos y espacios iluminados. Estilo minimalista.   Está exquisitamente decorado con delicados pisos de madera holandesa y mármol en los baños. Sala, comedor, y espacio para ante-comedor.  Cocina integral con excelentes acabados.  Family es de lo más acogedor, puede abrirse  e integrarse al área social del departamento. Cuenta con tres recamaras, cada una con closet y la principal con walking closet.  ",,,19.428000000000000,-99.191300000000000,325,325,,,,"U$D 1,850,000",,,,,,, 373509,Remax Central,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta-pagina-9.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/espectacular-loft-en-chapultepec-53304535.html,inmuebles24,53304535,2017-08-23,Venta,Departamento,"Departamento
											",,"Espectacular Loft en Chapultepec, Jalisco - Inmuebles24","SIMON BOLIVAR, Americana, Guadalajara",,Guadalajara,Americana,,,Jalisco,"
										Espectacular departamento en planta baja, con jardín y amplia terraza, 5 áreas recreativas
									",,,20.673626700000000,-103.372614399999970,170,170,,,,"MN 5,389,084",,,,,,, 25O77P,adriana martinez,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta-pagina-9.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/departamento-en-venta-zoho-skies-loft-109-1-rec-53255314.html,inmuebles24,53255314,2017-09-13,Venta,Departamento,"Departamento
											",,"Departamento en Venta - Zoho Skies Loft 109 - 1 Rec + Flex 2 Baños 93 m², Vallarta, Jalisco - Inmuebles24","Av. María Montessori No. 35, Col. Zona Hotelera Norte., Zona Hotelera Norte, Puerto Vallarta",,Puerto Vallarta,Zona Hotelera Norte,,,Jalisco,"
										ZOHO SKIES es un proyecto de 160 unidades de nivel medio-alto distribuidas en 3 edificios de 12 a 14 pisos. Ubicado en la calle María Montessori No. 35 Zona Hotelera Norte ",,,20.651810825618668,-105.240241588105000,93,74,,,,"MN 1,900,000",,,,,,, 25MCH4,ESPACIOS B,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta-pagina-10.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/giotto-inversion-bancaria-53225992.html,inmuebles24,53225992,2017-09-11,Venta,Departamento,"Departamento
											",,"Giotto - Inversión Bancaria, Distrito Federal - Inmuebles24","GIOTTO, COLONIA ALFONSO XIII, DELEGACION ALVARO OBREGON, CDMX, Alfonso XIII, Alvaro Obregón",,Alvaro Obregón,Alfonso XIII,,,Distrito Federal,"
										Céntrico departamento en la zona sur del Distrito Federal, a unas cuadras del Periférico, en la Delegación Alvaro Obregón, consta de: ",,,19.375547500000000,-99.194441799999990,89,89,,,,"MN 1,100,000",,,,,,, REM 306,OPORTUNA,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta-pagina-10.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/cad-elite-residences-departamento-204-d-torre-d-53305603.html,inmuebles24,53305603,2017-09-22,Venta,Departamento,"Departamento
											",,"Cad - Elite Residences - Departamento 204 D, Torre D, Prototipo D 4, Provincia de Guerrero - Inmuebles24","Fraccionamiento Playa Diamante, Fraccionamiento Playa Diamante, Acapulco de Juárez",,Acapulco de Juárez,Fraccionamiento Playa Diamante,,,Guerrero,"
										",,,16.772617120000000,-99.791049960000000,149,149,,,,"MN 4,279,891",,,,,,," Elite - 204 D, Torre D, prototipo D 4",Casas Acapulco Diamante,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta-pagina-10.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/in-antonio-rodriguez-52775227.html,inmuebles24,52775227,2017-08-31,Venta,Departamento,"Departamento
											",,"In Antonio Rodriguez, Distrito Federal - Inmuebles24",,,Benito Juárez,San Simón Ticumac,,,Distrito Federal,"
										Solo 24 departamentos, desde 60.1 hasta 72.8 metros. ",,,19.375988607900000,-99.144199413500000,60,60,,,,"MN 2,097,700",,,,,,, EB-AO0966s,Tu primera casa,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta-pagina-10.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/hermoso-departamento-en-la-roma!-53196340.html,inmuebles24,53196340,2017-09-26,Alquiler / Venta,Departamento,"Departamento
											",,"Hermoso Departamento en La Roma!, Distrito Federal - Inmuebles24",,,Cuauhtémoc,Roma Sur,,,Distrito Federal,"
										105 m2 de contruccion, 2 recamaras, 2 baños completos, 2 estacionamientos, 1 bodega , estudio o tercer recamara, incluye mantenimiento. EasyBroker ID: EB-AX6183
									",,,19.418622100000000,-99.165068600000000,"
												",m²,,,,"MN 6,750,000",,,,,,, EB-AX6183s,Quantum Vende,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta-pagina-10.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/departamento-en-andares-5065-52495606.html,inmuebles24,52495606,2017-09-25,Alquiler / Venta,Departamento,"Departamento
											",,"Departamento en Andares 5065, Jalisco - Inmuebles24",,,Zapopan,Puerta de Hierro,,,Jalisco,"
										-Oportunidad - Departamento con las siguientes especificaciones:",,,20.712643575200000,-103.412228346600000,"
												",m²,,,,"MN 15,500,000",,,,,,, 106541s,Estación Inmobiliaria,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta-pagina-10.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/hermoso-departamento-en-hacienda-el-ciervo-53370589.html,inmuebles24,53370589,2017-09-07,Venta,Departamento,"Departamento
											",,"Hermoso Departamento en Hacienda El Ciervo, Edo. de México - Inmuebles24",,,Huixquilucan,Huixquilucan de Degollado Centro,,,Edo. de México,"
										IMPECABLE DEPARTAMENTO EN HACIENDA EL CIERVO, CON VISTA AL PARQUE. 260M2, 3 RECAMARAS CON BAÑO Y WALKING CLOSET, SALA, COMEDOR, Y CANTINA, MEDIO BAÑO DE VISITAS, FAMILY ROOM, CLOSET DE BLANCOS, COCINA INTEGRAL, CUARTO DE SERVICIO, CUARTO DE LAVADO, ALACENA PARA COMIDA Y ALACENA DE MUY BUEN TAMAÑO PARA COSAS MAS GRANDES, 3 ESTACIONAMIENTOS Y BODEGA DE 12M EN EL ESTACIONAMIENTO.",,,19.396135000000000,-99.288397000000000,260,260,,,,"MN 8,300,000",,,,,,, EB-BB4100s,TU CASA HOY,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta-pagina-10.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/-excelente-oportunidad-de-inversion!-pre-venta-en-53294522.html,inmuebles24,53294522,2017-08-22,Venta,Departamento,"Departamento
											",,"¡Excelente Oportunidad de Inversión! Pre - Venta en Nuevo Polanco, ¡único!, Distrito Federal - Inmuebles24",,,Miguel Hidalgo,Ampliación Granada,,,Distrito Federal,"
										El diseño residencial en Neuchâtel Cuadrante Polanco es, único en la zona con mayor plusvalía de la ciudad de México. Una de las principales características de este concepto es el aporte de espacios abiertos accesibles al público y una mejora importante en la conectividad",,,19.442875500000000,-99.194172600000000,2 Recámaras,,,,,"MN 5,000,000",,,,,,, EB-BA4528s,José Quinzaños,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta-pagina-10.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/cad-pacifico-diamante-club-playa-depto.-quilla-202-52341087.html,inmuebles24,52341087,2017-08-28,Venta,Departamento,"Departamento
											",,"Cad Pacífico Diamante, Club Playa, Depto. Quilla 202, 160 m, 3 Recámaras, Provincia de Guerrero - Inmuebles24","Alfredo V Bonfil, Alfredo V Bonfil, Acapulco de Juárez",,Acapulco de Juárez,Alfredo V Bonfil,,,Guerrero,"
										",,,16.753319000000000,-99.766700650000000,160,160,,,,"MN 3,950,000",,,,,,, 52341087,Casas Acapulco Diamante,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta-pagina-10.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/departamentos-en-venta-av-mexico-urbania-52522442.html,inmuebles24,52522442,2017-09-21,Venta,Departamento,"Departamento
											",,"Departamentos en Venta Av México / Urbania, Jalisco - Inmuebles24","Av. México #5000, Juan Manuel Vallarta, Zapopan",,Zapopan,Juan Manuel Vallarta,,,Jalisco,"
										La conjugación perfecta entre arquitectura urbanística y un complejo que reúne los conceptos de ""living and shopping"" donde el principal objetivo es vivir mejor. Conjunto habitacional de 3 torres de 21 pisos con departamentos desde 90 hasta 144 m2 y área comercial. ",,,20.678248000000000,-103.411895800000020,92,92,,,,"MN 3,052,170",,,,,,, URB-6F-T200,Interamerican,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta-pagina-10.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/ph-clase-elite-polanco-con-vista-privilegiada-52627439.html,inmuebles24,52627439,2017-09-18,Venta,Departamento,"Departamento
											",,"PH Clase Elite Polanco con Vista Privilegiada, Distrito Federal - Inmuebles24","HORACIO 1545 , Polanco, Miguel Hidalgo",,Miguel Hidalgo,Polanco,,,Distrito Federal,"
										Espectacular PH en el corazon de Polanco con vista privilegiada HORACIO 1545 , 2 pisos con mas de 355 mts habitables y una terraza de 60 con vista Panoramica a las Lomas de Chapultepec, el depto se entrega en obra gris listo para acabar al gusto del comprador, cuenta con 4 cajones de estacionamiento ademas contiene : 4 recamaras todas con baño y vestidor, family room, sala comedor y estancia enorme puede incluir un bar. Cocina , doble despensa , cuarto de servicio con area de lavado y baño completo, elevador en los 2 pisos del PH , en terraza puede contar con sala, comedor y hasta un Jacuzzi volado a la calle. Simplemente no encontrara mejor departamento y equipado al gusto. El precio es negociable. Se entrega en Dic de 2017
									",,,19.435171500000000,-99.206591600000020,409,355,,,,"MN 35,000,000",,,,,,, 24T4RT,David m,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta-pagina-10.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/estrena-depto-108-m2-2-recs-2-autos-planta-baja-con-52094092.html,inmuebles24,52094092,2017-09-21,Venta,Departamento,"Departamento
											",,"Estrena Depto 108 m², 2 Recs, 2 Autos, Planta Baja con Terrazas, Distrito Federal - Inmuebles24","CORINA, Del Carmen, Coyoacán",,Coyoacán,Del Carmen,,,Distrito Federal,"
										108 M2 HABITABLES ",,,19.354526700000000,-99.156123699999970,108,108,,,,"MN 6,310,710",,,,,,, 249C9M,Alejandro Lozano,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta-pagina-10.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/excelente-oportunidad-venta-departamento-en-interlomas-53335968.html,inmuebles24,53335968,2017-09-15,Venta,Departamento,"Departamento
											",,"Excelente Oportunidad Venta Departamento en Interlomas, Edo. de México - Inmuebles24","Av Jesús del Monte, Interlomas, Huixquilucan",,Huixquilucan,Interlomas,,,Edo. de México,"
										Enclavado en la zona más sobresaliente de Huixquilucan, en el Estado de México, no sólo es un desarrollo residencial de alto nivel: es la promesa de un estilo de vida que conjuga lujo, comodidad y, sobre todo, opciones únicas para todos sus residentes, increíbles vistas al club de golf. se entrega totalmente terminado , en 12 meses.
									",,,19.399647300000000,-99.279531799999970,110,110,,,,"MN 5,500,000",,,,,,, 25PC5I,Real Estate Evolution,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta-pagina-10.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/av-toluca-precios-ph-en-venta-terraza!-lg-52460335.html,inmuebles24,52460335,2017-09-25,Venta,Departamento,"Departamento
											",,"Av Toluca, Precios PH en Venta, Terraza! (Lg), Distrito Federal - Inmuebles24","avenida Toluca, Olivar de los Padres, Alvaro Obregón",,Alvaro Obregón,Olivar de los Padres,,,Distrito Federal,"
										Av. Toluca precioso PH en venta, vista espectacular! (LG) 2 niveles, 110m + 40m de TERRAZA PRIVADA, 2 recamaras, la principal con baño y vestidor, 2 baños completos, sala comedor muy amplios e iluminados, área de lavado con ventilación, finos acabados, mant $1900mn, elevador, 2 estacionamientos. Amenidades: roof garden, salón de fiestas con mobiliario y sonido, ludoteca, asadores, baños, gym, vigilancia.
									",,,19.339700309786462,-99.218088949429330,110,110,,,,"MN 4,990,000",,,,,,, 1600,Diamond House Bienes Raices,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta-pagina-10.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/7482-rav-departamento-en-venta-en-paseo-de-la-52845515.html,inmuebles24,52845515,2017-09-12,Venta,Departamento,"Departamento
											",,"7482 - Rav Departamento en Venta en Paseo de La Reforma, Tabacalera, Cuauhtemoc, Distrito Federal - Inmuebles24","Av. Paseo de la Reforma, Tabacalera, Cuauhtémoc",,Cuauhtémoc,Tabacalera,,,Distrito Federal,"
										Exclusivo departamento en Paseo de la Reforma, lujo y confort. Opción a una 2a rec o estudio. Espectacular vista, cuenta con amenidades (spa, carril de nado, gimnasio, bussines center , sala de proyecciones) Estricta seguridad.  Conózcalo! Carolina Serrano ",,,19.433106400000000,-99.154808500000000,93,93,,,,"MN 6,800,000",,,,,,, 257493-RAV-100,CENTURY 21 TRUEBA DE TORRES,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta-pagina-10.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/pre-venta-hermosos-departamentos-en-zona-esmeralda-53412363.html,inmuebles24,53412363,2017-09-18,Venta,Departamento,"Departamento
											",,"Pre - Venta Hermosos Departamentos en Zona Esmeralda, Edo. de México - Inmuebles24","Parque de los Ciervos #2, Rancho San Juan, Atizapán de Zaragoza",,Atizapán de Zaragoza,Rancho San Juan,,,Edo. de México,"
										EXCLUSIVOS Y HERMOSOS DEPARTAMENTOS RESIDENCIALES EN PRE-VENTA DESDE 193 m2 A 225 m2, (7,854,0000 A $9,156,000) RODEADOS DE BOSQUE Y ESPECTACULARES VISTAS, RECAMARA PRINCIPAL CON BAÑO Y VESTIDOR, 2a RECAMARA CON VESTIDOR Y BAÑO, 3a RECAMARA CON CLOSET Y BAÑO, SAL DE TV, TERRAZA, COCINA EQUIPADA CON ESTUFA, HORNO Y CAMPANA EXTRACTORA, BARRA DE GRANITO, ALACENA, CUARTO DE SERVICIO CON BAÑO, AREA DE LAVADO, 2 ESTACIONAMIENTOS, 1 BODEGA, PUERTAS Y CLOSETS ENCHAPADOS EN ENCINO AMERICANO, PISOS DE COCINA CON PORCELANATO, BAÑOS: PISOS, RECUBRIMIENTOS Y CUBIERTAS DE MARMOL, CANCELERIA EN CRISTAL TEMPLADO, SISTEMA INTERCOMUNICACION CON CASETA, LOBBY Y ADMINISTRACION, APAGADORES CON SENSOR DE MOVIMIENTO, VENTANALES EN TODAS LAS AREAS PARA EL APROVECHAMIENTO DE LA LUZ NATURAL, LUMINARIAS DE LUZ LED, SOLO 2 DEPARTAMENTOS POR PISO. ZONAS DE ASADORES, CANCHAS DE TENIS, AREAS DE JUEGOS INFANTILES, ALBERCA SEMI-OLIMPICA, GIMNASIO EQUIPADO, AREA DE VESTIDORES CON SPA, SAUNA, REGADERAS Y VAPOR, CINE, LUDOTECA, DOBLE VIGILANCIA, CISTERNA, PLANTA DE LUZ.
									",,,19.568742000000000,-99.293163999999990,Mantenimiento, Superficie de terreno,,,,"MN 7,854,000",,,,,,, 25S723,Vive y habita inmobiliaria,,,,,,,,,,,,,,,,,,
http://www.inmuebles24.com/departamentos-en-venta-pagina-11.html,inmuebles24.com,http://www.inmuebles24.com/propiedades/penthouse-en-puerta-coyoacan-53017438.html,inmuebles24,53017438,2017-09-17,Venta,Departamento,"Departamento
											",,"Penthouse en Puerta Coyoacán, Distrito Federal - Inmuebles24","Popocatepetl 187, Del Valle Sur, Benito Juárez",,Benito Juárez,Del Valle Sur,,,Distrito Federal,"
										Penthouse de 150 metros con 4 recámaras, tres baños completos, terraza de 30 metros y balcón, cuenta con 2 estacionamientos y una bodega, el conjunto tiene salón de fiestas, salas de negocios, salón de yoga, cafeteria, salón de belleza, juegos infantiles, ludoteca, salón de adolescentes, gym, y alberca
									",,,19.365110000000000,-99.163215900000010,190,150,,,,"MN 7,500,000",,,,,,, 25DI7S,MH Bienes Raíces,,,,,,,,,,,,,,,,,,
